36.479725,2
24.553069,4
20.999632,6
20.066574,8
19.691691,10
20.658883,12
21.948001,14
23.823759,16
25.991728,18
28.636715,20
32.154630,22
33.284700,24
37.640974,26
38.850980,28
43.928654,30
45.166786,32
