28.976691,2
16.574915,4
12.808932,6
11.138776,8
9.932195,10
9.844564,12
11.111430,14
8.976653,16
10.635115,18
9.798273,20
10.701198,22
10.665379,24
12.954169,26
13.103586,28
17.776960,30
14.126973,32
13.811649,34
15.297965,36
15.203901,38
13.085033,40
14.785423,42
15.467623,44
15.534917,46
15.569413,48
13.995818,50
16.298417,52
15.269466,54
14.773693,56
14.122452,58
15.202812,60
14.053929,62
14.155108,64
13.750688,66
14.100573,68
13.051553,70
12.931403,72
13.016885,74
15.129448,76
13.644828,78
13.066869,80
13.362522,82
12.262362,84
11.969176,86
11.578393,88
15.146028,90
14.687560,92
11.712225,94
12.520457,96
12.178665,98
15.147342,100
11.785179,102
10.238211,104
13.825750,106
12.916397,108
12.608838,110
10.904387,112
10.433454,114
12.707187,116
10.838667,118
10.720275,120
13.069328,122
13.951339,124
15.750618,126
11.761098,128
