0.211426,2
0.717498,4
0.600217,6
0.810491,8
0.468155,10
0.342024,12
2.691921,14
2.403268,16
3.571248,18
4.669742,20
4.481234,22
6.196335,24
7.017394,26
3.645443,28
5.560977,30
7.494805,32
8.020684,34
7.137251,36
6.747023,38
9.736010,40
6.985040,42
9.139953,44
6.654003,46
4.516392,48
7.225727,50
5.504230,52
6.475366,54
7.935960,56
7.993489,58
5.791642,60
11.574645,62
10.327167,64
10.097243,66
9.178449,68
12.764415,70
10.683837,72
9.727407,74
6.464980,76
9.068898,78
10.526150,80
9.347570,82
11.334245,84
13.924280,86
11.400914,88
5.430164,90
7.835670,92
16.348628,94
15.086442,96
13.555930,98
10.575874,100
12.234763,102
13.387593,104
12.638861,106
13.381302,108
10.903451,110
14.890635,112
12.732359,114
13.389799,116
13.014211,118
13.417232,120
10.251387,122
10.406002,124
9.382762,126
14.553036,128
