27.871825,2
15.944494,4
12.535229,6
10.858829,8
10.737430,10
10.306558,12
9.675423,14
11.863199,16
10.702740,18
9.295605,20
10.238623,22
11.189210,24
13.887132,26
13.989205,28
20.010109,30
13.814074,32
16.056277,34
17.306510,36
12.765484,38
13.574510,40
13.897427,42
15.138787,44
14.324766,46
15.371654,48
14.437466,50
12.631306,52
14.802596,54
12.951220,56
15.930256,58
15.226264,60
12.742555,62
13.411009,64
14.278407,66
14.783190,68
12.723855,70
13.310846,72
13.887401,74
15.595529,76
13.520579,78
13.270007,80
13.766891,82
14.660468,84
12.940874,86
11.719356,88
13.147714,90
12.497434,92
14.587196,94
12.333639,96
14.415713,98
12.168868,100
13.008533,102
13.541607,104
13.898014,106
13.379010,108
13.181465,110
14.286297,112
14.980998,114
12.749418,116
14.279989,118
13.970513,120
16.818312,122
13.264287,124
12.788892,126
13.428728,128
