0.166031,2
0.742964,4
0.440711,6
0.463315,8
1.461131,10
4.436779,12
2.904173,14
3.237570,16
3.778047,18
5.792376,20
6.368121,22
5.297037,24
4.148094,26
4.351529,28
5.030385,30
10.087857,32
6.961407,34
6.210196,36
9.357031,38
8.541101,40
8.776060,42
6.982281,44
8.256522,46
6.116140,48
7.344109,50
9.477011,52
6.678064,54
8.752188,56
6.098972,58
6.926180,60
10.626357,62
9.448449,64
9.178245,66
10.113221,68
10.361287,70
7.870296,72
13.627633,74
7.762171,76
10.594248,78
9.854775,80
12.055715,82
8.671008,84
10.718141,86
10.981279,88
11.104346,90
11.601413,92
10.141671,94
13.023995,96
10.075388,98
12.490523,100
12.827561,102
9.737745,104
9.224622,106
10.787566,108
11.720233,110
8.348161,112
9.796772,114
11.809017,116
9.304902,118
9.622952,120
8.107011,122
9.520348,124
11.684372,126
11.578900,128
