2,27.919577,0.04153849978032376
4,15.977090333333335,0.0928603004536016
6,12.58296,0.06541115043324043
8,10.816412,0.05163159132740296
10,10.307064333333333,0.3727308881838658
12,9.651693666666668,0.5675850853170237
14,10.047049000000001,1.0017698327475228
16,11.716459,0.18374351749381562
18,9.714502999999999,0.8699047754478642
20,9.806545,0.4790424765091293
22,11.789833333333334,1.434577846035666
24,10.915055,1.0604138204375682
26,13.114907666666667,0.9160947641397885
28,12.896634333333333,1.58079894950159
30,15.983921666666667,3.6054218358960903
32,13.588837,0.8758244525754015
34,15.21766833333333,1.1846037543838588
36,14.898977,2.0851895852231275
38,14.390732999999999,1.7987605662825166
40,14.46148233333333,0.7682078215784666
42,15.587216,1.4705010922461113
44,14.337235333333332,0.790077522444686
46,14.219565333333334,0.8302926068810523
48,15.129708333333333,0.3084067815634638
50,14.606261000000002,0.17894301348473982
52,13.64891,1.0385380114550449
54,14.254871666666666,1.2369059878989723
56,14.165392333333335,1.1547737369417153
58,15.12705333333333,0.7818069318484807
60,13.814319,1.2911109017009355
62,13.556174333333331,1.7049578871034703
64,13.502830333333334,0.29846800555726855
66,13.685404,0.5417528827879
68,14.147711666666666,1.0047398807822512
70,13.710827,1.6307388119539565
72,14.127959333333331,1.241690906880345
74,14.580543333333333,0.6415892332281874
76,14.146557333333334,1.3065079609532941
78,13.862322,1.6260451570842063
80,14.416643666666666,1.1829899199102796
82,13.941973666666668,0.620658914972091
84,13.592029666666667,1.0573428888767986
86,13.146902666666668,0.21726806321301173
88,13.841849666666667,2.025554664823029
90,14.025736,0.9569346503225803
92,12.618155333333334,0.47165796491348844
94,14.517403,0.06866382567990216
96,13.743080999999998,2.424152497884365
98,13.83369266666667,0.7979411064059385
100,13.318984666666665,1.0440880079616535
102,14.164751,1.8887189675965552
104,13.638615333333334,0.8478550131704907
106,14.187205333333333,0.5231471745745485
108,13.791380000000002,0.35744046605134105
110,14.261866333333336,1.2919067399508122
112,13.947522,1.7716875621200814
114,13.668577333333333,1.1365967823376661
116,13.554666,0.6982268120775665
118,14.486380333333335,1.0608925465782733
120,13.495420666666666,0.7058685822972524
122,14.697782333333334,1.8443644577377678
124,13.940385000000001,1.4142621566382243
126,13.424269333333333,1.6407148189232446
128,13.978608000000001,0.47674929927688503
