0.119083,2
0.707194,4
0.445242,6
0.446480,8
0.288351,10
1.310364,12
5.070144,14
0.614366,16
5.489219,18
6.011656,20
3.791209,22
4.674784,24
2.798720,26
5.177767,28
4.880261,30
9.258713,32
10.509308,34
10.704059,36
7.721126,38
8.597827,40
5.982864,42
8.252635,44
7.744438,46
7.677795,48
7.625264,50
7.697285,52
6.426613,54
7.106113,56
6.839408,58
7.430722,60
8.336684,62
8.451162,64
10.002999,66
8.353378,68
7.816891,70
9.119982,72
6.321319,74
10.052621,76
7.752914,78
8.711966,80
10.465412,82
10.208993,84
9.823704,86
7.843679,88
8.865473,90
10.439882,92
10.151493,94
11.740245,96
8.536819,98
9.868418,100
7.018354,102
12.533700,104
8.068806,106
9.891449,108
7.417963,110
13.524472,112
10.910736,114
11.185422,116
5.578388,118
11.072750,120
10.041378,122
10.819566,124
12.458054,126
10.628698,128
