dstrb,2,20000,1000,28.126936
dstrb,4,20000,1000,16.851367
dstrb,6,20000,1000,13.063476
dstrb,8,20000,1000,11.339809
dstrb,10,20000,1000,10.447749
dstrb,12,20000,1000,10.720227
dstrb,14,20000,1000,14.417571
dstrb,16,20000,1000,12.459627
dstrb,18,20000,1000,14.62049
dstrb,20,20000,1000,15.956452
dstrb,22,20000,1000,16.931225
dstrb,24,20000,1000,16.55367
dstrb,26,20000,1000,16.22856
dstrb,28,20000,1000,18.868253
dstrb,30,20000,1000,19.844087
dstrb,32,20000,1000,23.667453
dstrb,34,20000,1000,24.448489
dstrb,36,20000,1000,24.437984
dstrb,38,20000,1000,24.125452
dstrb,40,20000,1000,23.591897
dstrb,42,20000,1000,22.350013
dstrb,44,20000,1000,21.892653
dstrb,46,20000,1000,22.810483
dstrb,48,20000,1000,22.543693
dstrb,50,20000,1000,22.287701
dstrb,52,20000,1000,22.481172
dstrb,54,20000,1000,21.623646
dstrb,56,20000,1000,21.479259
dstrb,58,20000,1000,21.29199
dstrb,60,20000,1000,21.027965
dstrb,62,20000,1000,23.932422
dstrb,64,20000,1000,22.374902
dstrb,66,20000,1000,23.64935
dstrb,68,20000,1000,23.099288
dstrb,70,20000,1000,23.491512
dstrb,72,20000,1000,22.716006
dstrb,74,20000,1000,21.56017
dstrb,76,20000,1000,23.919019
dstrb,78,20000,1000,23.475102
dstrb,80,20000,1000,23.15135
dstrb,82,20000,1000,23.982187
dstrb,84,20000,1000,23.861925
dstrb,86,20000,1000,23.278939
dstrb,88,20000,1000,23.672881
dstrb,90,20000,1000,22.841192
dstrb,92,20000,1000,23.671664
dstrb,94,20000,1000,24.761689
dstrb,96,20000,1000,24.172235
dstrb,98,20000,1000,22.791049
dstrb,100,20000,1000,23.534285
dstrb,102,20000,1000,23.451726
dstrb,104,20000,1000,25.459149
dstrb,106,20000,1000,22.94704
dstrb,108,20000,1000,23.98713
dstrb,110,20000,1000,23.20823
dstrb,112,20000,1000,25.645078
dstrb,114,20000,1000,24.003902
dstrb,116,20000,1000,25.196022
dstrb,118,20000,1000,21.301327
dstrb,120,20000,1000,23.842434
dstrb,122,20000,1000,23.588764
dstrb,124,20000,1000,23.893861
dstrb,126,20000,1000,27.844509
dstrb,128,20000,1000,24.953478
