dstrb,2,20000,1000,29.538531333333335,0.26167858634656055
dstrb,4,20000,1000,17.573992,0.06600953934091577
dstrb,6,20000,1000,13.701774333333333,0.25191749275572967
dstrb,8,20000,1000,11.900217333333336,0.20888572806760525
dstrb,10,20000,1000,10.913973333333333,0.18792103567544882
dstrb,12,20000,1000,10.998156000000002,1.0547288105816586
dstrb,14,20000,1000,12.092129333333332,0.09206502448994051
dstrb,16,20000,1000,13.331202333333332,1.571062331931592
dstrb,18,20000,1000,15.214328333333333,1.1900798283851945
dstrb,20,20000,1000,15.129114,0.8580108457222423
dstrb,22,20000,1000,16.604657,0.3739485861198037
dstrb,24,20000,1000,16.18452533333333,0.6299674504403661
dstrb,26,20000,1000,17.300676666666664,0.745821081134968
dstrb,28,20000,1000,18.97268533333333,0.7401242227094953
dstrb,30,20000,1000,22.656289333333337,1.5251991500395383
dstrb,32,20000,1000,22.940831666666668,1.4105675906117854
dstrb,34,20000,1000,22.769765000000003,1.2548411298793953
dstrb,36,20000,1000,23.526703666666666,0.13608548301098725
dstrb,38,20000,1000,23.413674,1.0727117175606877
dstrb,40,20000,1000,21.295974333333334,0.9928511201395364
dstrb,42,20000,1000,23.295841999999997,1.575759577846505
dstrb,44,20000,1000,21.9161,0.9829526652077406
dstrb,46,20000,1000,22.232670999999996,0.48524939267453027
dstrb,48,20000,1000,22.779037666666667,0.9102969229000684
dstrb,50,20000,1000,22.14616266666667,0.19520952431767577
dstrb,52,20000,1000,22.083479999999998,0.8804606637982176
dstrb,54,20000,1000,23.190983000000003,1.264335863845916
dstrb,56,20000,1000,22.054758333333336,0.34637771646907817
dstrb,58,20000,1000,21.29481733333333,0.6517046486180168
dstrb,60,20000,1000,22.923799666666667,1.2588589777859678
dstrb,62,20000,1000,22.309894333333332,0.9939210886747162
dstrb,64,20000,1000,23.855845666666667,0.6842359488000714
dstrb,66,20000,1000,23.855388333333334,1.60311557427945
dstrb,68,20000,1000,24.21564066666667,0.955296288916341
dstrb,70,20000,1000,23.109016333333333,0.8118023007268041
dstrb,72,20000,1000,23.879056333333335,0.35913590070380563
dstrb,74,20000,1000,22.752807333333333,0.26873054419870757
dstrb,76,20000,1000,23.87382,0.6108219227794617
dstrb,78,20000,1000,24.098011666666668,0.7170960579185567
dstrb,80,20000,1000,22.712785666666665,0.4522563891161003
dstrb,82,20000,1000,23.682512,0.30365957828957063
dstrb,84,20000,1000,22.43484066666667,0.5081226882814157
dstrb,86,20000,1000,22.908168,0.4248668583203457
dstrb,88,20000,1000,23.123327000000003,0.3423661256739628
dstrb,90,20000,1000,23.732877000000002,1.11877885810691
dstrb,92,20000,1000,24.555342666666665,1.02658138411055
dstrb,94,20000,1000,25.87787133333333,2.0855226284522406
dstrb,96,20000,1000,25.410425,1.3754321642534744
dstrb,98,20000,1000,25.528524666666666,0.6274805381845189
dstrb,100,20000,1000,24.828181666666666,0.34140029914798553
dstrb,102,20000,1000,23.860602,0.7503850430172484
dstrb,104,20000,1000,24.912798999999996,0.7795948626286607
dstrb,106,20000,1000,23.584757,0.8153098192147582
dstrb,108,20000,1000,25.311867000000003,0.30910183950115716
dstrb,110,20000,1000,24.869838333333334,0.964324817186788
dstrb,112,20000,1000,24.432367,1.057503498011708
dstrb,114,20000,1000,24.668591000000003,0.9218208129625848
dstrb,116,20000,1000,25.206745333333334,2.0023467841361384
dstrb,118,20000,1000,24.779323,1.0688088360071677
dstrb,120,20000,1000,25.140530666666667,0.9600186026147288
dstrb,122,20000,1000,26.025514333333337,1.8088135477009057
dstrb,124,20000,1000,23.707489666666664,0.8624653955239783
dstrb,126,20000,1000,26.343209,2.2287035774806405
dstrb,128,20000,1000,27.304379666666666,2.1282717732719982
