0.145069,2
0.525095,4
0.621559,6
0.212594,8
3.292953,10
0.921456,12
2.944553,14
2.805101,16
2.239515,18
4.633181,20
3.680890,22
4.775611,24
5.146690,26
5.702491,28
3.057351,30
10.119082,32
7.526386,34
7.902084,36
7.769497,38
8.174818,40
8.629635,42
10.439584,44
7.763498,46
4.895568,48
6.009670,50
12.349562,52
7.635302,54
6.213130,56
7.106734,58
8.585504,60
11.819028,62
9.870727,64
13.505349,66
13.078420,68
13.688809,70
9.240680,72
12.130841,74
11.805546,76
12.720885,78
12.423836,80
12.957091,82
10.697175,84
9.442286,86
9.513801,88
11.303587,90
14.012325,92
15.114799,94
14.456229,96
14.517916,98
15.975323,100
12.747903,102
11.506828,104
12.552213,106
12.182935,108
15.669362,110
12.723362,112
13.541973,114
14.264314,116
12.081391,118
15.123818,120
14.573458,122
18.382915,124
19.571355,126
14.186943,128
