0.687081,2
0.977768,4
0.593289,6
0.715754,8
0.798228,10
2.482864,12
3.039503,14
1.688087,16
4.288167,18
4.386904,20
3.406421,22
5.172034,24
4.901711,26
8.688028,28
7.321805,30
8.992091,32
10.623341,34
7.489398,36
7.561084,38
7.124955,40
11.669878,42
6.210132,44
7.888452,46
10.970170,48
9.120169,50
8.416977,52
8.968735,54
7.569510,56
9.092108,58
7.803192,60
7.619419,62
10.898515,64
9.422196,66
10.668630,68
7.165927,70
10.984612,72
8.884659,74
7.780988,76
7.901636,78
8.206860,80
10.769939,82
8.317434,84
8.053698,86
9.475727,88
10.875604,90
11.813284,92
15.476197,94
13.550887,96
13.687763,98
11.631169,100
10.273187,102
12.615091,104
11.968344,106
13.009881,108
11.298767,110
10.524226,112
11.786122,114
10.592932,116
12.806288,118
13.414225,120
12.854825,122
10.064822,124
12.902563,126
12.046310,128
