dstrb,2,20000,1000,29.828963
dstrb,4,20000,1000,17.518814
dstrb,6,20000,1000,13.48638
dstrb,8,20000,1000,12.120716
dstrb,10,20000,1000,11.112186
dstrb,12,20000,1000,12.151305
dstrb,14,20000,1000,12.168436
dstrb,16,20000,1000,13.070565
dstrb,18,20000,1000,14.199499
dstrb,20,20000,1000,14.632207
dstrb,22,20000,1000,16.288976
dstrb,24,20000,1000,16.395311
dstrb,26,20000,1000,18.156936
dstrb,28,20000,1000,19.061508
dstrb,30,20000,1000,24.185882
dstrb,32,20000,1000,22.699286
dstrb,34,20000,1000,23.809894
dstrb,36,20000,1000,23.526285
dstrb,38,20000,1000,22.634066
dstrb,40,20000,1000,20.858826
dstrb,42,20000,1000,24.894227
dstrb,44,20000,1000,22.493078
dstrb,46,20000,1000,22.119836
dstrb,48,20000,1000,23.787377
dstrb,50,20000,1000,21.933325
dstrb,52,20000,1000,23.00386
dstrb,54,20000,1000,23.151376
dstrb,56,20000,1000,21.654944
dstrb,58,20000,1000,21.941572
dstrb,60,20000,1000,22.935811
dstrb,62,20000,1000,21.367408
dstrb,64,20000,1000,23.498236
dstrb,66,20000,1000,23.080877
dstrb,68,20000,1000,25.298556
dstrb,70,20000,1000,22.193425
dstrb,72,20000,1000,24.208072
dstrb,74,20000,1000,22.523632
dstrb,76,20000,1000,23.175914
dstrb,78,20000,1000,23.857812
dstrb,80,20000,1000,22.22975
dstrb,82,20000,1000,23.358341
dstrb,84,20000,1000,22.071178
dstrb,86,20000,1000,23.068295
dstrb,88,20000,1000,23.000444
dstrb,90,20000,1000,25.024034
dstrb,92,20000,1000,25.740271
dstrb,94,20000,1000,28.224319
dstrb,96,20000,1000,26.454222
dstrb,98,20000,1000,25.725849
dstrb,100,20000,1000,24.5552
dstrb,102,20000,1000,23.605882
dstrb,104,20000,1000,24.276936
dstrb,106,20000,1000,24.430051
dstrb,108,20000,1000,25.637296
dstrb,110,20000,1000,24.849662
dstrb,112,20000,1000,23.522766
dstrb,114,20000,1000,23.684202
dstrb,116,20000,1000,23.384238
dstrb,118,20000,1000,25.548746
dstrb,120,20000,1000,25.385101
dstrb,122,20000,1000,25.17452
dstrb,124,20000,1000,23.988916
dstrb,126,20000,1000,25.562514
dstrb,128,20000,1000,24.889877
