0.831730,2
1.348748,4
0.692105,6
0.588738,8
0.506758,10
0.640324,12
0.748514,14
0.685905,16
0.869578,18
0.442502,20
0.569854,22
0.904760,24
0.648874,26
1.121082,28
0.551039,30
0.558628,32
