0.109075,2
0.576546,4
0.408971,6
0.130430,8
0.723353,10
0.708500,12
2.563550,14
4.066631,16
3.287681,18
3.112043,20
2.403119,22
5.083830,24
1.858632,26
6.862404,28
4.015504,30
10.192515,32
9.724616,34
6.259726,36
6.386943,38
9.853935,40
9.646936,42
6.791223,44
9.335358,46
8.113600,48
7.507647,50
6.001570,52
6.879476,54
8.708120,56
9.098957,58
7.866774,60
8.016133,62
10.439682,64
15.039251,66
12.734077,68
10.767776,70
11.304886,72
12.717674,74
9.094596,76
11.691664,78
10.542195,80
13.185158,82
9.975830,84
12.248589,86
11.947457,88
12.802129,90
12.357992,92
10.886531,94
14.268494,96
14.760497,98
14.601231,100
11.486908,102
13.161570,104
14.505918,106
12.919127,108
7.376841,110
14.111539,112
13.954802,114
13.390055,116
11.747630,118
16.224631,120
14.426670,122
8.633801,124
14.329904,126
14.038038,128
