2,36.593741666666666,0.10102756974872475
4,24.930686999999995,0.32990140857383393
6,21.572024333333335,0.8839369484891629
8,20.353645666666665,0.6477949399789518
10,20.329941666666667,0.5605428111664036
12,20.536099,0.4508062514961389
14,22.11101066666667,0.1717787649342402
16,23.860677,0.34610787686356026
18,26.47605366666667,0.45181064724764375
20,28.607768333333336,0.24640750551542379
22,32.47147366666666,0.47229962909188455
24,34.29586866666667,1.2893498300063229
26,37.94458933333333,0.2636470599140702
28,39.352604666666664,0.4806593191204476
30,44.23319766666666,0.2638422216635063
32,45.802187333333336,1.6778974881089526
