2,0.8454246666666667,0.07285875850118048
4,1.5395756666666667,0.18797031728529198
6,0.9435520000000001,0.26934372475890356
8,0.7138966666666665,0.12610338451180975
10,0.5340946666666667,0.02567748541686535
12,0.6536906666666666,0.0799573890164839
14,0.7334486666666665,0.10327444509816229
16,0.6814706666666667,0.05130542433635386
18,0.8267336666666667,0.10414816169445018
20,0.46890366666666666,0.03690709707269498
22,0.606815,0.040601257948492196
24,0.8892876666666667,0.09776014643162789
26,0.6300793333333333,0.04668811093129955
28,1.1418373333333334,0.06396061745584802
30,0.5200236666666668,0.030358344492632243
32,0.5587430000000001,0.002269686101644927
