shrd,2,20000,1000,21.529368
shrd,4,20000,1000,14.978982
shrd,6,20000,1000,15.815164
shrd,8,20000,1000,14.545519
shrd,10,20000,1000,13.513513
shrd,12,20000,1000,13.230652
shrd,14,20000,1000,14.51036
shrd,16,20000,1000,14.414358
