prl-ref,2,20000,1000,1543.842004,0.13330094196211792
prl-ref,4,20000,1000,766.6701264999999,0.07143121992872967
prl-ref,6,20000,1000,508.0797185,0.038324480433477325
prl-ref,8,20000,1000,381.97917099999995,0.0072322881580046735
prl-ref,10,20000,1000,306.02747250000004,0.48270290864311644
prl-ref,12,20000,1000,253.8773605,0.09929122710745993
prl-ref,14,20000,1000,217.20890699999998,0.0032526911934455138
prl-ref,16,20000,1000,189.74437,0.03197536864525602
prl-ref,18,20000,1000,168.637497,0.07218994550487619
prl-ref,20,20000,1000,153.4388635,0.055078668506975986
prl-ref,22,20000,1000,138.392551,0.05824862820703058
prl-ref,24,20000,1000,126.24844999999999,0.024494178900289133
prl-ref,26,20000,1000,117.27283349999999,0.01963423399320489
prl-ref,28,20000,1000,108.217613,0.01436416715301281
prl-ref,30,20000,1000,102.1817705,0.037280790824498554
prl-ref,32,20000,1000,97.7387935,0.17538157361734105
prl-ref,34,20000,1000,92.7047745,0.5482177661335831
prl-ref,36,20000,1000,85.89701149999999,0.18612252562356757
prl-ref,38,20000,1000,82.8604575,0.19208767842966962
prl-ref,40,20000,1000,79.905404,0.2030117710922233
prl-ref,42,20000,1000,73.4888205,1.1714701683527886
prl-ref,44,20000,1000,71.0427225,0.3314669102829153
prl-ref,46,20000,1000,68.07314600000001,0.31759418234281234
prl-ref,48,20000,1000,64.85404299999999,0.2668536139384362
prl-ref,50,20000,1000,64.755866,1.1052022421403302
prl-ref,52,20000,1000,62.10285449999999,0.011571802474118138
prl-ref,54,20000,1000,58.734903,0.6242734644112333
prl-ref,56,20000,1000,55.94399799999999,0.7123718982792587
prl-ref,58,20000,1000,55.30673949999999,0.7036002386586488
prl-ref,60,20000,1000,53.074799,0.42480712671987125
prl-ref,62,20000,1000,52.988914,0.474554917203476
prl-ref,64,20000,1000,50.5189685,0.2379421389760533
prl-ref,66,20000,1000,62.686072,0.9398043091665376
prl-ref,68,20000,1000,57.691762999999995,2.9851743133589372
prl-ref,70,20000,1000,54.222837,2.2464301605685466
prl-ref,72,20000,1000,45.5046525,0.37227545683874985
prl-ref,74,20000,1000,46.669585,0.2564209604888074
prl-ref,76,20000,1000,45.9721665,0.4888618087072266
prl-ref,78,20000,1000,43.186811500000005,1.8421199381149151
prl-ref,80,20000,1000,41.95009,1.0633839471009532
prl-ref,82,20000,1000,42.856933,1.503727624017064
prl-ref,84,20000,1000,40.015193499999995,1.3952029965608947
prl-ref,86,20000,1000,40.290645,1.578258092967687
prl-ref,88,20000,1000,38.9296225,0.19474922835405853
prl-ref,90,20000,1000,39.318630999999996,0.11325022207483579
prl-ref,92,20000,1000,36.051024,0.0020279822484426126
prl-ref,94,20000,1000,38.595873999999995,2.3584316320678043
prl-ref,96,20000,1000,35.257168500000006,0.4578240636538231
prl-ref,98,20000,1000,35.558752500000004,1.1114650869012936
prl-ref,100,20000,1000,35.291807000000006,0.05650066024393427
prl-ref,102,20000,1000,32.3843215,0.06709806957357052
prl-ref,104,20000,1000,32.552989499999995,0.02739685223707186
prl-ref,106,20000,1000,32.5495065,1.075751951810687
prl-ref,108,20000,1000,32.746595,0.9436495558426335
prl-ref,110,20000,1000,32.745881,0.03595637982333881
prl-ref,112,20000,1000,29.8260315,0.08890382849180578
prl-ref,114,20000,1000,30.005708,0.2045631633701436
prl-ref,116,20000,1000,30.615657499999998,0.2902369280854874
prl-ref,118,20000,1000,30.3453225,0.9500877630853333
prl-ref,120,20000,1000,30.124874,0.580142930197376
prl-ref,122,20000,1000,29.8516715,0.25641883916845915
prl-ref,124,20000,1000,29.910406,0.404756406832554
prl-ref,126,20000,1000,27.2393365,0.8657242672355311
prl-ref,128,20000,1000,27.140268000000003,0.09245845428082687
