dstrb,2,20000,1000,29.321116
dstrb,4,20000,1000,17.556042
dstrb,6,20000,1000,13.64016
dstrb,8,20000,1000,11.705301
dstrb,10,20000,1000,10.738394
dstrb,12,20000,1000,10.760902
dstrb,14,20000,1000,11.989875
dstrb,16,20000,1000,11.906758
dstrb,18,20000,1000,14.919321
dstrb,20,20000,1000,16.119858
dstrb,22,20000,1000,17.017638
dstrb,24,20000,1000,16.682072
dstrb,26,20000,1000,16.952322
dstrb,28,20000,1000,18.192158
dstrb,30,20000,1000,22.647464
dstrb,32,20000,1000,21.666634
dstrb,34,20000,1000,23.123328
dstrb,36,20000,1000,23.662998
dstrb,38,20000,1000,24.637066
dstrb,40,20000,1000,20.596709
dstrb,42,20000,1000,21.743727
dstrb,44,20000,1000,22.474085
dstrb,46,20000,1000,22.764397
dstrb,48,20000,1000,22.531927
dstrb,50,20000,1000,22.188302
dstrb,52,20000,1000,21.249276
dstrb,54,20000,1000,24.474657
dstrb,56,20000,1000,22.245237
dstrb,58,20000,1000,21.304607
dstrb,60,20000,1000,24.17661
dstrb,62,20000,1000,22.213979
dstrb,64,20000,1000,23.424515
dstrb,66,20000,1000,25.698693
dstrb,68,20000,1000,23.492354
dstrb,70,20000,1000,23.392765
dstrb,72,20000,1000,23.495939
dstrb,74,20000,1000,22.686218
dstrb,76,20000,1000,24.311084
dstrb,78,20000,1000,24.904373
dstrb,80,20000,1000,22.782422
dstrb,82,20000,1000,23.728865
dstrb,84,20000,1000,23.015421
dstrb,86,20000,1000,22.426506
dstrb,88,20000,1000,22.859362
dstrb,90,20000,1000,23.050538
dstrb,92,20000,1000,23.934104
dstrb,94,20000,1000,24.235561
dstrb,96,20000,1000,23.851859
dstrb,98,20000,1000,26.033625
dstrb,100,20000,1000,24.71837
dstrb,102,20000,1000,23.270734
dstrb,104,20000,1000,24.678891
dstrb,106,20000,1000,23.521051
dstrb,108,20000,1000,25.022204
dstrb,110,20000,1000,25.844093
dstrb,112,20000,1000,25.592705
dstrb,114,20000,1000,24.81009
dstrb,116,20000,1000,24.885829
dstrb,118,20000,1000,25.230281
dstrb,120,20000,1000,25.954608
dstrb,122,20000,1000,28.102878
dstrb,124,20000,1000,22.739464
dstrb,126,20000,1000,28.857234
dstrb,128,20000,1000,28.908082
