0.149963,2
0.769201,4
0.294453,6
0.538784,8
0.362037,10
2.010729,12
2.833175,14
0.633492,16
5.278809,18
3.139703,20
3.554643,22
6.223879,24
5.178983,26
8.352189,28
8.875577,30
9.904727,32
9.496701,34
8.840061,36
7.715290,38
7.329169,40
5.003606,42
7.677575,44
8.066617,46
6.817711,48
6.928606,50
8.436991,52
9.951981,54
6.254564,56
6.224243,58
8.609885,60
10.962156,62
10.159225,64
10.289702,66
10.252213,68
11.990314,70
7.457752,72
8.002404,74
9.212828,76
11.977856,78
6.481964,80
7.967898,82
11.145868,84
11.784376,86
8.955459,88
9.297240,90
12.439414,92
10.695493,94
8.165614,96
12.705246,98
11.630187,100
10.670942,102
11.049653,104
12.082318,106
9.289802,108
9.352526,110
10.365032,112
9.527288,114
8.888517,116
10.352734,118
10.745669,120
10.053941,122
8.641003,124
13.410228,126
10.964501,128
