27.939547,2
15.904923,4
12.657520,6
10.758921,8
10.087715,10
9.301516,12
11.181526,14
11.510378,16
9.376189,18
10.245555,20
12.062126,22
9.744485,24
12.102711,26
11.083999,28
13.053534,30
12.622392,32
15.734226,34
13.724438,36
14.083329,38
14.894804,40
16.576448,42
14.313764,44
13.341686,46
15.235035,48
14.793866,50
13.608237,52
12.838672,54
15.249806,56
15.082343,58
12.693888,60
12.410438,62
13.261061,64
13.216401,66
12.989361,68
12.815528,70
15.556830,72
14.700615,74
13.058308,76
12.434309,78
15.632911,80
14.631368,82
12.546143,84
13.125943,86
14.052134,88
15.045722,90
12.218591,92
14.449927,94
16.542228,96
12.924096,98
14.207162,100
13.141414,102
14.530802,104
13.872498,106
13.982501,108
13.911240,110
15.525361,112
13.016397,114
13.991966,116
13.543849,118
13.831430,120
13.808385,122
15.565798,124
12.196265,126
14.276217,128
