dstrb,2,20000,1000,28.150446
dstrb,4,20000,1000,16.736535
dstrb,6,20000,1000,13.013626
dstrb,8,20000,1000,11.359815
dstrb,10,20000,1000,10.512686
dstrb,12,20000,1000,11.375902
dstrb,14,20000,1000,14.083025
dstrb,16,20000,1000,12.213453
dstrb,18,20000,1000,14.720254
dstrb,20,20000,1000,13.452385
dstrb,22,20000,1000,15.683447
dstrb,24,20000,1000,16.037096
dstrb,26,20000,1000,17.352267
dstrb,28,20000,1000,19.505608
dstrb,30,20000,1000,22.004751
dstrb,32,20000,1000,22.602844
dstrb,34,20000,1000,25.314943
dstrb,36,20000,1000,22.642808
dstrb,38,20000,1000,21.885308
dstrb,40,20000,1000,22.30345
dstrb,42,20000,1000,21.664561
dstrb,44,20000,1000,22.066672
dstrb,46,20000,1000,21.491172
dstrb,48,20000,1000,22.136272
dstrb,50,20000,1000,21.799447
dstrb,52,20000,1000,22.119108
dstrb,54,20000,1000,22.876235
dstrb,56,20000,1000,21.585119
dstrb,58,20000,1000,21.388185
dstrb,60,20000,1000,21.378864
dstrb,62,20000,1000,23.451774
dstrb,64,20000,1000,23.501142
dstrb,66,20000,1000,23.58076
dstrb,68,20000,1000,23.321385
dstrb,70,20000,1000,24.88803
dstrb,72,20000,1000,23.098926
dstrb,74,20000,1000,22.793223
dstrb,76,20000,1000,22.35225
dstrb,78,20000,1000,24.499197
dstrb,80,20000,1000,22.200233
dstrb,82,20000,1000,22.676702
dstrb,84,20000,1000,23.772698
dstrb,86,20000,1000,24.996197
dstrb,88,20000,1000,23.092749
dstrb,90,20000,1000,24.432587
dstrb,92,20000,1000,24.745799
dstrb,94,20000,1000,25.228283
dstrb,96,20000,1000,24.784735
dstrb,98,20000,1000,25.720055
dstrb,100,20000,1000,25.932135
dstrb,102,20000,1000,23.895473
dstrb,104,20000,1000,25.663416
dstrb,106,20000,1000,26.044142
dstrb,108,20000,1000,23.361465
dstrb,110,20000,1000,23.349276
dstrb,112,20000,1000,25.990418
dstrb,114,20000,1000,22.637573
dstrb,116,20000,1000,22.973346
dstrb,118,20000,1000,23.984833
dstrb,120,20000,1000,24.661902
dstrb,122,20000,1000,23.948575
dstrb,124,20000,1000,24.304664
dstrb,126,20000,1000,25.691049
dstrb,128,20000,1000,25.318285
