0.223428,2
0.886556,4
0.316481,6
0.559176,8
0.968989,10
0.608898,12
1.839606,14
4.067612,16
2.853407,18
2.953800,20
3.358616,22
3.689758,24
2.537251,26
3.575704,28
7.612111,30
7.312615,32
7.834571,34
6.893230,36
5.157533,38
4.577711,40
8.235410,42
6.296464,44
7.095787,46
7.494932,48
7.433703,50
7.630911,52
7.812570,54
8.017872,56
7.113093,58
8.108420,60
8.508132,62
12.303270,64
10.206978,66
15.609796,68
6.950480,70
7.168395,72
11.772543,74
12.439781,76
10.487734,78
8.281215,80
9.308079,82
10.402098,84
7.695071,86
10.104589,88
10.888314,90
12.226035,92
12.445459,94
14.326746,96
13.865722,98
12.543685,100
10.046702,102
10.015836,104
12.769247,106
13.407200,108
11.205944,110
9.898258,112
11.190947,114
13.437518,116
12.177522,118
10.108322,120
12.984631,122
11.921392,124
11.854177,126
14.044663,128
